Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,Bytes,Bytes Sent,Bytes Received,Packets,Start Time,Elapsed Time (sec),Category,,Sequence Number,Action Flags,Source Country,Destination Country,,Packets Sent,Packets Received,Session End Reason,DG Hierarchy Level 1,DG Hierarchy Level 2,DG Hierarchy Level 3,DG Hierarchy Level 4,Virtual System Name,Device Name,Action Source,Source VM UUID,Destination VM UUID,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,Parent Session Start Time,Tunnel,SCTP Association ID,SCTP Chunks,SCTP Chunks Sent,SCTP Chunks Received,UUID for rule,HTTP/2 Connection,link_change_count,policy_id,link_switches,sdwan_cluster,sdwan_device_type,sdwan_cluster_type,sdwan_site,dynusergroup_name,XFF address,Source Device Category,Source Device Profile,Source Device Model,Source Device Vendor,Source Device OS Family,Source Device OS Version,Source Hostname,Source Mac Address,Destination Device Category,Destination Device Profile,Destination Device Model,Destination Device Vendor,Destination Device OS Family,Destination Device OS Version,Destination Hostname,Destination Mac Address,Container ID,POD Namespace,POD Name,Source External Dynamic List,Destination External Dynamic List,Host ID,Serial Number,Source Dynamic Address Group,Destination Dynamic Address Group,session_owner,High Res Timestamp,nssai_sst,nssai_sd,Subcategory of app,Category of app,Technology of app,Risk of app,Characteristic of app,Container of app,Tunneled app,SaaS of app,Sanctioned State of app,offloaded,flow_type,cluster_name,AI Traffic,AI Forward Error,K8S Cluster ID,tcp_rtt_c2s,tcp_rtt_s2c,total_n_ooseq_c2s,total_n_ooseq_s2c,tcp_retransit_cnt_c2s,tcp_retransit_cnt_s2c,tcp_zero_window_cnt_c2s,tcp_zero_window_cnt_s2c
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.194,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,502208,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,23,any,,7543384744798874653,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:21.616-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.241,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,3628549,1,50267,161,0,0,0x19,udp,allow,1113,550,563,12,9/2/25 2:43,0,any,,7543384744798874243,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,6,6,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:21.591-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.187,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,949419,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,23,any,,7543384744798871575,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:20.782-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.185,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,6758931,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,23,any,,7543384744798870584,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:20.644-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.191,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,5839750,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,23,any,,7543384744798870269,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:20.634-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.189,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,6701844,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,23,any,,7543384744798869991,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:20.624-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.188,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,2681856,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,23,any,,7543384744798869967,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:20.622-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.184,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,378847,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,23,any,,7543384744798869966,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:20.622-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.193,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,1413046,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,23,any,,7543384744798869939,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:20.622-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.186,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,758244,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,23,any,,7543384744798869875,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:20.620-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.195,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,1021462,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,22,any,,7543384744798869762,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:20.618-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.190,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,5096013,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,23,any,,7543384744798869463,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:20.594-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.192,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,1033803,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,22,any,,7543384744798866898,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:19.653-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.175,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,3927170,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,22,any,,7543384744798863699,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Patient Monitoring,Philips Patient Monitoring Device,,Philips,Linux,Linux,00:09:fb:3b:bd:61,00:09:fb:3b:bd:61,,,,,,,,,,,2025-09-02T02:44:18.794-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.183,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,5958035,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,22,any,,7543384744798863505,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:18.766-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.180,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,6687337,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,22,any,,7543384744798863134,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:18.667-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.177,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,1686479,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,22,any,,7543384744798862527,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Patient Monitoring,Philips Patient Monitoring Device,,Philips,Linux,Linux,,00:09:fb:3b:be:c7,,,,,,,,,,,2025-09-02T02:44:18.643-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.178,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,263041,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,22,any,,7543384744798861952,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Patient Monitoring,Philips Patient Monitoring Device,,Philips,Linux,Linux,00:09:fb:3b:9b:0b,00:09:fb:3b:9b:0b,,,,,,,,,,,2025-09-02T02:44:18.620-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.181,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,1260902,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,22,any,,7543384744798861893,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:18.618-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.179,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,4287051,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,22,any,,7543384744798861768,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:18.612-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.182,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,2835522,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,22,any,,7543384744798861744,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:18.611-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.176,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,4796885,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,22,any,,7543384744798861743,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Patient Monitoring,Philips Patient Monitoring Device,,Philips,Linux,Linux,00:09:fb:3b:bd:43,00:09:fb:3b:bd:43,,,,,,,,,,,2025-09-02T02:44:18.611-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.173,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,5068389,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,22,any,,7543384744798851855,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:15.974-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.174,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,1930489,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,22,any,,7543384744798851192,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Patient Monitoring,Philips Patient Monitoring Device,,Philips,Linux,Linux,,00:09:fb:3b:bd:41,,,,,,,,,,,2025-09-02T02:44:15.786-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.164,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,7659230,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,22,any,,7543384744798850880,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Patient Monitoring,Philips Patient Monitoring Device,,Philips,Linux,Linux,,00:09:fb:57:7a:19,,,,,,,,,,,2025-09-02T02:44:15.687-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.169,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,3203440,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,22,any,,7543384744798850368,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:15.656-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.167,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,1660844,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,22,any,,7543384744798850333,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:15.655-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 2:44,025409001032,TRAFFIC,end,2818,9/2/25 2:44,10.61.9.5,10.150.252.171,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 2:44,1695409,1,50267,161,0,0,0x19,udp,allow,267,267,0,3,9/2/25 2:43,22,any,,7543384744798850332,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,3,0,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T02:44:15.655-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
